Player,Birth Year,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year_start,Year_end,Length,HOF
Paul Shirley,1978.0,18.0,0.0,121.0,15.0,38.0,0.39473684210526316,0.0,1.0,0.0,15.0,37.0,0.40540540540540543,0.39473684210526316,3.0,7.0,0.42857142857142855,9.0,10.0,19.0,7.0,1.0,1.0,10.0,12.0,33.0,4.5669421487603294,0.4016553067185979,0.02631578947368421,0.18421052631578946,7.953719008264462,9.210743801652892,8.613223140495867,9.259504132231406,0.42644628099173554,0.6396694214876033,21.0,18.77107438016529,-0.30000000000000004,0.0,-0.2,-0.08531404958677687,-6.8900826446281,-2.5603305785123966,-9.546280991735536,-0.2,2003.0,2005.0,3.0,0
Paul Thompson,1962.0,154.0,45.0,3105.0,568.0,1315.0,0.43193916349809885,17.0,81.0,0.20987654320987653,551.0,1234.0,0.446515397082658,0.43840304182509504,221.0,279.0,0.7921146953405018,204.0,329.0,533.0,224.0,141.0,79.0,160.0,360.0,1374.0,13.665797101449277,0.47782661918539954,0.061596958174904945,0.21216730038022813,7.213140096618357,12.146570048309178,9.588019323671496,10.62367149758454,2.200966183574879,1.4858937198067634,9.909275362318839,21.09400966183575,1.4,3.5,4.9,0.07608115942028985,-0.8419323671497584,0.3543961352657005,-0.4571980676328502,1.2,1984.0,1986.0,3.0,0
Paul Westphal,1951.0,157.0,73.0,3294.0,548.0,1200.0,0.45666666666666667,23.0,82.0,0.2804878048780488,525.0,1118.0,0.46958855098389984,0.46625,301.0,373.0,0.806970509383378,36.0,144.0,180.0,687.0,147.0,30.0,320.0,310.0,1420.0,14.121766848816028,0.5204820690261853,0.06833333333333333,0.31083333333333335,1.2506071645415908,5.208803885853066,3.1865513054037646,30.292349726775956,2.172616879174256,0.5421979356405586,19.058469945355192,21.468306010928963,1.9,3.7,5.5,0.08160898603521555,-0.9008803885853066,-1.8076806314511233,-2.7348208864602306,-0.6,1973.0,1984.0,12.0,0
Paul Zipser,1995.0,44.0,18.0,843.0,88.0,221.0,0.39819004524886875,33.0,99.0,0.3333333333333333,55.0,122.0,0.45081967213114754,0.47285067873303166,31.0,40.0,0.775,15.0,110.0,125.0,36.0,15.0,16.0,40.0,78.0,240.0,6.900000000000001,0.5029337803855826,0.4479638009049774,0.18099547511312217,1.8999999999999997,14.199999999999998,8.0,6.099999999999999,0.9,1.5,14.4,14.4,-0.3,0.8,0.5,0.03,-3.6,-0.10000000000000002,-3.7000000000000006,-0.4,2017.0,2017.0,1.0,0
Pavel Podkolzin,1985.0,6.0,0.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,8.0,0.5,0.0,9.0,9.0,0.0,0.0,1.0,4.0,4.0,4.0,-2.8428571428571425,0.3623188405797101,0.0,4.0,0.0,37.32857142857142,19.042857142857144,0.0,0.0,2.7,44.13571428571429,15.664285714285713,-0.2,0.0,-0.1,-0.16321428571428573,-15.842857142857142,-2.885714285714286,-18.72857142857143,-0.1,2005.0,2006.0,2.0,0
Pearl Washington,1964.0,194.0,79.0,4044.0,666.0,1472.0,0.452445652173913,16.0,87.0,0.1839080459770115,650.0,1385.0,0.4693140794223827,0.4578804347826087,312.0,418.0,0.7464114832535885,140.0,230.0,370.0,733.0,256.0,15.0,438.0,448.0,1660.0,12.44062809099901,0.5012319435721533,0.059103260869565216,0.28396739130434784,3.845845697329377,6.614465875370921,5.197205736894164,27.355069238377844,3.0285113748763597,0.23956478733926803,21.054821958456973,21.306231454005932,-1.5,3.4,1.9,0.02275964391691395,-1.5480712166172106,-0.8024233432245301,-2.376829871414441,-0.30000000000000004,1987.0,1989.0,3.0,0
Peja Stojakovic,1978.0,804.0,665.0,26966.0,4825.0,10719.0,0.4501352738128557,1760.0,4392.0,0.4007285974499089,3065.0,6327.0,0.4844318002212739,0.5322324843735423,2237.0,2500.0,0.8948,747.0,3035.0,3782.0,1408.0,747.0,106.0,1090.0,1398.0,13647.0,17.143269302084107,0.5773331077079279,0.40973971452560876,0.23323071182013247,3.115760587406364,12.422509827189794,7.8273863383519995,8.573314544240894,1.4195913372394864,0.27675591485574424,8.335414966995476,21.481728843729137,58.6,24.199999999999996,82.5,0.14699985166505972,2.8007008825928943,-1.2754023585255505,1.5359600979010608,23.900000000000002,1999.0,2011.0,13.0,0
Pepe Sanchez,1978.0,38.0,0.0,187.0,9.0,33.0,0.2727272727272727,0.0,1.0,0.0,9.0,32.0,0.28125,0.2727272727272727,2.0,2.0,1.0,7.0,14.0,21.0,49.0,16.0,1.0,8.0,24.0,20.0,12.283422459893048,0.295159386068477,0.030303030303030304,0.06060606060606061,4.337967914438503,8.425133689839573,6.39144385026738,39.440106951871655,4.612299465240642,0.40106951871657753,19.45561497326203,10.222994652406417,0.0,0.30000000000000004,0.3,0.09413903743315508,-3.037433155080214,0.7267379679144386,-2.4106951871657754,-0.1,2001.0,2003.0,3.0,0
Pero Antic,1983.0,113.0,29.0,1962.0,231.0,590.0,0.39152542372881355,108.0,344.0,0.313953488372093,123.0,246.0,0.5,0.4830508474576271,138.0,189.0,0.7301587301587301,115.0,283.0,398.0,107.0,37.0,26.0,104.0,258.0,708.0,10.537206931702345,0.5258779487788935,0.5830508474576271,0.32033898305084746,6.882874617737003,16.310142711518857,11.672935779816516,8.267227319062181,0.9471457696228339,1.052854230377166,13.337206931702344,18.071457696228336,1.0,1.9,2.9,0.07235728848114169,-0.9228338430173293,-1.1642711518858309,-2.08710499490316,-0.1,2014.0,2015.0,2.0,0
Perry Jones,1992.0,143.0,21.0,1675.0,195.0,464.0,0.4202586206896552,36.0,123.0,0.2926829268292683,159.0,341.0,0.4662756598240469,0.45905172413793105,62.0,94.0,0.6595744680851063,46.0,206.0,252.0,54.0,36.0,33.0,60.0,135.0,488.0,8.510029850746267,0.4828241253759696,0.2650862068965517,0.2025862068965517,3.2239999999999998,13.119462686567163,8.403044776119403,4.7365970149253735,1.088358208955224,1.5564179104477611,10.436835820895523,14.878507462686567,-5.551115123125783e-17,1.7000000000000002,1.7,0.0480244776119403,-3.6645970149253735,-0.9475820895522387,-4.612179104477612,-1.1,2013.0,2015.0,3.0,0
Perry Moss,1959.0,136.0,0.0,1710.0,207.0,499.0,0.4148296593186373,8.0,46.0,0.17391304347826086,199.0,453.0,0.4392935982339956,0.4228456913827655,114.0,158.0,0.7215189873417721,63.0,147.0,210.0,198.0,98.0,18.0,136.0,228.0,536.0,9.19391812865497,0.47139942306339266,0.09218436873747494,0.3166332665330661,4.026549707602339,9.553099415204679,6.749005847953216,15.420467836257309,2.681637426900585,0.5550877192982456,19.340818713450293,16.644912280701753,-0.8,1.7000000000000002,0.9,0.025591812865497075,-2.895906432748538,0.33672514619883037,-2.618362573099415,-0.30000000000000004,1986.0,1987.0,2.0,0
Perry Young,1964.0,9.0,0.0,72.0,6.0,21.0,0.2857142857142857,0.0,0.0,0.0,6.0,21.0,0.2857142857142857,0.2857142857142857,1.0,2.0,0.5,3.0,5.0,8.0,7.0,5.0,1.0,4.0,14.0,13.0,3.0,0.2970749542961609,0.0,0.09523809523809523,4.8,7.699999999999999,6.2,11.5,3.2,0.8,15.5,14.399999999999999,-0.2,0.1,-0.1,-0.047,-6.6,0.6,-6.0,-0.1,1987.0,1987.0,1.0,0
Pervis Ellison,1968.0,474.0,245.0,11593.0,1826.0,3579.0,0.5101983794355965,1.0,20.0,0.05,1825.0,3559.0,0.512784490025288,0.5103380832634814,841.0,1221.0,0.6887796887796888,1087.0,2083.0,3170.0,691.0,293.0,752.0,798.0,1493.0,4494.0,15.1966531527646,0.54588653722815,0.005588153115395362,0.34115674769488685,10.329457431208489,20.539273699646337,15.315250582247907,9.01167083584922,1.2512464418183387,4.113378763046666,16.85375657724489,18.0112654187872,7.9,13.8,21.900000000000002,0.09031493142413527,-1.396187354438023,1.9334770982489433,0.5421202449754161,7.699999999999999,1990.0,2001.0,12.0,0
Pete Chilcutt,1969.0,584.0,55.0,8394.0,1044.0,2368.0,0.4408783783783784,188.0,494.0,0.3805668016194332,856.0,1874.0,0.4567769477054429,0.48057432432432434,218.0,313.0,0.6964856230031949,663.0,1272.0,1935.0,488.0,267.0,210.0,390.0,853.0,2494.0,11.914188706218727,0.4976613508293026,0.20861486486486486,0.13217905405405406,8.90063140338337,17.126673814629495,13.018167738861091,8.947569692637597,1.6050988801524897,1.6939480581367643,13.51135334762926,15.070026209197046,3.7,6.8,10.700000000000001,0.06023135573028354,-1.8550154872527995,-0.02244460328806293,-1.8943769359066,0.09999999999999998,1992.0,2000.0,9.0,0
Pete Myers,1964.0,377.0,100.0,6039.0,660.0,1568.0,0.42091836734693877,32.0,146.0,0.2191780821917808,628.0,1422.0,0.44163150492264414,0.43112244897959184,452.0,677.0,0.6676514032496307,220.0,451.0,671.0,807.0,263.0,76.0,465.0,681.0,1804.0,9.905895015731081,0.48341801187643363,0.09311224489795919,0.4317602040816326,4.168306010928962,8.644841861235305,6.406524258983275,18.938416956449743,2.2098691836396753,0.876916708064249,19.962990561351216,16.69516476237788,-1.0,6.799999999999999,5.699999999999999,0.046296903460837896,-2.8742672627918533,0.2438483192581553,-2.6876304023845003,-0.9999999999999999,1987.0,1998.0,12.0,0
Pete Verhoeven,1960.0,282.0,27.0,3220.0,432.0,856.0,0.5046728971962616,1.0,4.0,0.25,431.0,852.0,0.505868544600939,0.5052570093457944,135.0,196.0,0.6887755102040817,272.0,369.0,641.0,152.0,128.0,67.0,166.0,622.0,1000.0,10.29888198757764,0.5306503650874512,0.004672897196261682,0.22897196261682243,9.381739130434783,12.930341614906833,11.140683229813664,6.096863354037266,1.8887888198757765,1.1535403726708076,14.795714285714284,13.874875776397513,2.3,2.9000000000000004,5.200000000000001,0.07745745341614907,-1.346894409937888,0.083416149068323,-1.275,0.6000000000000001,1982.0,1987.0,6.0,0
Pete Williams,1966.0,58.0,11.0,583.0,68.0,113.0,0.6017699115044248,0.0,0.0,0.0,68.0,113.0,0.6017699115044248,0.6017699115044248,17.0,40.0,0.425,47.0,100.0,147.0,15.0,19.0,23.0,20.0,69.0,153.0,11.438765008576329,0.5857580398162328,0.0,0.35398230088495575,8.05934819897084,18.767924528301887,13.161063464837051,3.150943396226415,1.4742710120068612,2.1622641509433964,13.249914236706688,9.927444253859347,0.6,0.8,1.4,0.11277530017152657,-2.7926243567753004,0.8382504288164666,-1.9543739279588337,0.0,1986.0,1987.0,2.0,0
Peter Aluma,1974.0,2.0,0.0,5.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,2.0,3.1,0.5,0.0,0.0,21.2,21.0,21.1,0.0,10.0,12.7,50.0,34.1,0.0,0.0,0.0,-0.20600000000000002,-15.2,8.2,-7.1,0.0,1999.0,1999.0,1.0,0
Peter John,1986.0,6.0,0.0,20.0,5.0,10.0,0.5,0.0,0.0,0.0,5.0,10.0,0.5,0.5,1.0,2.0,0.5,1.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,11.0,8.2,0.5055147058823529,0.0,0.2,5.4,17.5,11.2,0.0,0.0,3.7,21.6,30.3,-0.1,0.0,0.0,-0.10800000000000001,-11.3,-7.0,-18.3,-0.1,2005.0,2005.0,1.0,0
Peter Thibeaux,1962.0,93.0,9.0,992.0,194.0,428.0,0.4532710280373832,2.0,7.0,0.2857142857142857,192.0,421.0,0.45605700712589076,0.45560747663551404,72.0,115.0,0.6260869565217392,57.0,87.0,144.0,45.0,34.0,32.0,73.0,167.0,462.0,10.522379032258065,0.48265775177601333,0.016355140186915886,0.26869158878504673,5.964717741935484,10.278830645161289,8.025302419354839,6.36350806451613,1.5817540322580643,1.832358870967742,13.253528225806452,21.839415322580642,-0.4,0.4,0.09999999999999998,0.004518145161290323,-3.428225806451613,-2.004133064516129,-5.432358870967742,-0.8,1985.0,1986.0,2.0,0
Petur Gudmundsson,1959.0,150.0,20.0,2060.0,251.0,508.0,0.4940944881889764,1.0,2.0,0.5,250.0,506.0,0.49407114624505927,0.4950787401574803,190.0,252.0,0.753968253968254,166.0,397.0,563.0,153.0,35.0,96.0,195.0,400.0,693.0,10.564563106796117,0.5598823681489141,0.003937007874015748,0.49606299212598426,8.864077669902912,21.175631067961167,15.01509708737864,9.22276699029126,0.7742233009708739,2.585776699029126,24.32228155339806,15.785582524271845,0.3,2.0,2.1999999999999997,0.049741747572815534,-3.1610679611650485,0.3139805825242718,-2.799854368932039,-0.4,1982.0,1989.0,8.0,0
Peyton Siva,1991.0,24.0,0.0,224.0,18.0,57.0,0.3157894736842105,7.0,25.0,0.28,11.0,32.0,0.34375,0.37719298245614036,11.0,15.0,0.7333333333333333,2.0,12.0,14.0,34.0,9.0,1.0,18.0,27.0,54.0,5.7,0.42452830188679247,0.43859649122807015,0.2631578947368421,0.9,6.2,3.4,21.0,2.0,0.4,22.1,15.6,-0.2,0.1,-0.2,-0.032,-4.4,-2.8,-7.3,-0.3,2014.0,2014.0,1.0,0
Phil Ford,1957.0,255.0,184.0,5872.0,748.0,1611.0,0.4643078833022967,10.0,60.0,0.16666666666666666,738.0,1551.0,0.4758220502901354,0.46741154562383613,347.0,424.0,0.8183962264150944,73.0,299.0,372.0,1212.0,180.0,13.0,480.0,626.0,1853.0,10.534877384196186,0.5154209038919424,0.037243947858473,0.2631905648665425,1.3638623978201636,5.580653950953678,3.4865463215258856,26.302247956403267,1.4065054495912805,0.10609673024523161,21.112125340599455,15.71158038147139,2.1999999999999997,4.0,6.3999999999999995,0.051195844686648506,-2.1112397820163484,-2.005688010899183,-4.1452316076294276,-3.1,1979.0,1985.0,7.0,0
Phil Hubbard,1957.0,521.0,287.0,12385.0,2029.0,4063.0,0.4993846911149397,0.0,21.0,0.0,2029.0,4042.0,0.5019792182088075,0.4993846911149397,1424.0,2021.0,0.7046016823354775,1152.0,1480.0,2632.0,637.0,446.0,59.0,961.0,1554.0,5482.0,13.61689947517158,0.5534869069350435,0.005168594634506522,0.49741570268274676,10.242244650787242,13.518998788857488,11.846443278159065,7.4387484860718605,1.7345014129995961,0.27464675010092854,16.305143318530483,19.55480016148567,11.199999999999998,11.700000000000001,22.9,0.08901251513928139,-0.24049253128784817,-0.2747759386354461,-0.5116350423899879,4.6000000000000005,1980.0,1989.0,10.0,0
Phil Pressey,1992.0,148.0,11.0,2015.0,172.0,505.0,0.3405940594059406,48.0,189.0,0.25396825396825395,124.0,316.0,0.3924050632911392,0.38811881188118813,75.0,119.0,0.6302521008403361,36.0,180.0,216.0,433.0,116.0,15.0,161.0,179.0,467.0,9.946104218362281,0.41893928520166496,0.37425742574257426,0.23564356435643563,1.9067493796526054,10.194987593052108,5.993846153846153,31.35667493796526,2.921339950372209,0.5612406947890818,22.53866004962779,15.698908188585605,-1.4,2.1,0.8,0.018287344913151364,-3.4376178660049628,-0.5477419354838708,-4.025806451612903,-1.0,2014.0,2016.0,3.0,0
Phil Smith,1953.0,153.0,58.0,3280.0,515.0,1161.0,0.4435831180017227,8.0,35.0,0.22857142857142856,507.0,1126.0,0.4502664298401421,0.4470284237726098,264.0,356.0,0.7415730337078652,78.0,238.0,316.0,523.0,111.0,35.0,257.0,326.0,1302.0,12.011280487804878,0.4940651467775721,0.030146425495262703,0.3066322136089578,2.711280487804878,7.939695121951218,5.350975609756096,21.492621951219512,1.6377439024390243,0.5490243902439024,16.394573170731707,19.469634146341463,1.2000000000000002,2.0,3.3,0.04756829268292683,-1.5774390243902439,-1.298048780487805,-2.8754878048780483,-0.7,1975.0,1983.0,9.0,0
Phil Zevenbergen,1965.0,8.0,0.0,58.0,15.0,27.0,0.5555555555555556,0.0,0.0,0.0,15.0,27.0,0.5555555555555556,0.5555555555555556,0.0,2.0,0.0,4.0,9.0,13.0,3.0,3.0,1.0,4.0,12.0,30.0,13.7,0.5380200860832138,0.0,0.07407407407407407,7.4,16.9,12.1,7.6,2.4,0.9,12.5,21.7,0.0,0.0,0.0,0.040999999999999995,-2.0,-2.0,-4.0,0.0,1988.0,1988.0,1.0,0
Pierre Jackson,1992.0,8.0,1.0,84.0,13.0,39.0,0.3333333333333333,3.0,11.0,0.2727272727272727,10.0,28.0,0.35714285714285715,0.3717948717948718,6.0,7.0,0.8571428571428571,1.0,8.0,9.0,19.0,2.0,0.0,3.0,5.0,35.0,13.0,0.41587452471482894,0.28205128205128205,0.1794871794871795,1.3,11.6,6.200000000000001,38.0,1.2,0.0,6.700000000000001,25.300000000000004,0.0,0.1,0.0,0.021,-1.6999999999999997,-2.8,-4.4,-0.1,2017.0,2017.0,1.0,0
Pooh Richardson,1967.0,639.0,483.0,19399.0,3046.0,6867.0,0.4435707004514344,358.0,1087.0,0.32934682612695493,2688.0,5780.0,0.46505190311418687,0.46963739624290085,633.0,971.0,0.6519052523171988,435.0,1372.0,1807.0,4180.0,817.0,111.0,1165.0,1129.0,7083.0,14.906598278261765,0.48552008159863125,0.1582932867336537,0.14140090286879278,2.4886076601886695,8.433847105520902,5.370488169493273,33.47050363420795,2.1874426516830763,0.38255064694056395,13.917475127583895,18.936821485643588,16.400000000000002,10.100000000000003,26.799999999999997,0.06600288674673951,0.6713387288004536,-1.574962626939533,-0.8903190886128151,5.500000000000001,1990.0,1999.0,10.0,0
Popeye Jones,1971.0,535.0,304.0,12579.0,1574.0,3523.0,0.4467783139369855,25.0,89.0,0.2808988764044944,1549.0,3434.0,0.4510774606872452,0.45032642634118647,553.0,736.0,0.751358695652174,1623.0,2358.0,3981.0,696.0,300.0,161.0,603.0,1501.0,3726.0,13.270061213133,0.48429360202139937,0.02526256031791087,0.20891285835935283,13.771333174338183,21.936465537801094,17.63789649415693,8.627243819063517,1.2313776929803641,0.9247555449558789,13.793306304157722,15.287749423642577,11.100000000000001,10.899999999999999,22.000000000000004,0.08377613482788775,-1.3499483265760395,0.2099133476428969,-1.1055250814850148,2.8,1994.0,2004.0,11.0,0
Pops Mensah-Bonsu,1984.0,61.0,0.0,509.0,64.0,156.0,0.41025641025641024,0.0,2.0,0.0,64.0,154.0,0.4155844155844156,0.41025641025641024,53.0,90.0,0.5888888888888889,83.0,97.0,180.0,11.0,14.0,14.0,40.0,82.0,181.0,12.360707269155206,0.4626789366053169,0.01282051282051282,0.5769230769230769,19.53025540275049,22.24813359528487,20.917092337917484,3.233595284872299,1.4575638506876227,2.1222003929273083,18.250294695481337,21.37426326129666,-0.2,0.6,0.3,0.03762475442043221,-4.471119842829077,-2.1666011787819253,-6.58212180746562,-0.6,2007.0,2011.0,5.0,0
Predrag Drobnjak,1976.0,278.0,96.0,5542.0,903.0,2125.0,0.4249411764705882,66.0,194.0,0.3402061855670103,837.0,1931.0,0.4334541688244433,0.4404705882352941,315.0,394.0,0.799492385786802,313.0,660.0,973.0,225.0,132.0,117.0,242.0,512.0,2187.0,12.611277517141827,0.47577403017804004,0.09129411764705882,0.18541176470588236,6.504041862143631,14.115030674846626,10.263388668350775,7.0130819198845185,1.2499278238902924,1.6055034283652112,9.526831468783833,20.98767592926741,2.3000000000000003,3.3000000000000003,5.7,0.04828293035005414,-2.5822807650667627,-1.6446048357993504,-4.24806928906532,-3.1,2002.0,2005.0,4.0,0
Predrag Savovic,1977.0,27.0,0.0,256.0,29.0,93.0,0.3118279569892473,4.0,26.0,0.15384615384615385,25.0,67.0,0.373134328358209,0.3333333333333333,21.0,29.0,0.7241379310344828,9.0,16.0,25.0,22.0,14.0,1.0,21.0,33.0,83.0,6.0,0.3923978819969743,0.27956989247311825,0.3118279569892473,3.9,7.6,5.7,15.1,2.9,0.3,16.6,22.0,-0.5,0.3,-0.2,-0.04,-5.1,-1.1,-6.1,-0.3,2003.0,2003.0,1.0,0
Priest Lauderdale,1974.0,74.0,0.0,525.0,102.0,216.0,0.4722222222222222,0.0,1.0,0.0,102.0,215.0,0.4744186046511628,0.4722222222222222,51.0,92.0,0.5543478260869565,43.0,100.0,143.0,33.0,8.0,26.0,83.0,102.0,255.0,11.234285714285715,0.4971147847785402,0.004629629629629629,0.42592592592592593,9.617142857142857,22.888571428571428,16.105714285714285,12.834285714285715,0.8257142857142858,3.7685714285714287,24.177142857142858,29.85142857142857,-1.4,0.5,-0.8,-0.07362857142857143,-6.954285714285715,-1.1285714285714286,-8.048571428571428,-0.8,1997.0,1998.0,2.0,0
Primoz Brezec,1980.0,342.0,214.0,6192.0,1012.0,2034.0,0.4975417895771878,1.0,6.0,0.16666666666666666,1011.0,2028.0,0.4985207100591716,0.497787610619469,427.0,609.0,0.7011494252873564,563.0,764.0,1327.0,179.0,69.0,134.0,274.0,730.0,2452.0,13.631056201550388,0.5325896192809606,0.0029498525073746312,0.2994100294985251,10.054021317829458,14.988113695090439,12.380975452196383,4.984528423772609,0.6119670542635659,1.6247739018087857,10.851824935400517,18.606912144702843,6.9,3.9,10.899999999999999,0.0840188953488372,-1.4141472868217053,-1.1387758397932815,-2.527002583979328,-0.8,2002.0,2010.0,9.0,0
Purvis Short,1958.0,626.0,347.0,18901.0,4555.0,9663.0,0.4713856980233882,122.0,420.0,0.2904761904761905,4433.0,9243.0,0.47960618846694797,0.47769843733830075,2255.0,2719.0,0.8293490253769769,1027.0,1544.0,2571.0,1654.0,683.0,138.0,1344.0,1816.0,11487.0,17.001962859107987,0.528898572291553,0.04346476249611922,0.2813825933974956,5.656060525898101,9.256917623406169,7.3734670123273895,13.53011480874028,1.6785937251997247,0.4059414845775356,11.014216179038145,25.54710861859161,28.300000000000004,11.200000000000001,39.39999999999999,0.09996031955981165,1.452002539548172,-1.5362308872546426,-0.09537590603671765,9.1,1979.0,1990.0,12.0,0
Quentin Richardson,1981.0,783.0,486.0,20785.0,2923.0,7360.0,0.3971467391304348,1167.0,3288.0,0.35492700729927007,1756.0,4072.0,0.431237721021611,0.4764266304347826,1019.0,1420.0,0.717605633802817,933.0,2733.0,3666.0,1138.0,607.0,148.0,868.0,1529.0,8032.0,12.877373105605,0.5029556156697726,0.4467391304347826,0.19293478260869565,5.156738032234784,14.93816213615588,10.054563387057975,9.026167909550157,1.5249458744286746,0.5149819581428915,9.833567476545586,19.162559538128455,17.299999999999997,15.499999999999998,32.7,0.07564753427952851,0.5232956458984847,-0.8273658888621602,-0.2937166225643494,9.0,2001.0,2013.0,13.0,0
Quincy Acy,1991.0,257.0,52.0,3910.0,449.0,931.0,0.4822771213748657,79.0,216.0,0.36574074074074076,370.0,715.0,0.5174825174825175,0.5247046186895811,237.0,316.0,0.75,266.0,631.0,897.0,152.0,106.0,102.0,155.0,492.0,1214.0,12.472992327365729,0.5672685133266046,0.23200859291084855,0.3394199785177229,7.601329923273657,18.37565217391304,12.90375959079284,6.065012787723785,1.37,2.0868286445012787,12.86757033248082,13.908081841432224,4.6,3.2,7.7,0.09549488491048592,-1.563171355498721,-0.017595907928388763,-1.58076726342711,0.5000000000000001,2013.0,2017.0,5.0,0
Quincy Douby,1985.0,143.0,0.0,1535.0,222.0,571.0,0.38879159369527144,68.0,218.0,0.3119266055045872,154.0,353.0,0.43626062322946174,0.44833625218914186,76.0,86.0,0.8837209302325582,34.0,118.0,152.0,93.0,50.0,21.0,87.0,128.0,588.0,9.63400651465798,0.482885487155903,0.38178633975481613,0.15061295971978983,2.580651465798046,8.993159609120521,5.810814332247556,9.86442996742671,1.6371986970684038,1.072768729641694,12.424104234527688,20.351986970684038,-0.8,0.8,0.0,0.00016026058631921823,-2.823061889250814,-2.6044951140065145,-5.427557003257329,-1.4000000000000001,2007.0,2009.0,3.0,0
Quincy Lewis,1978.0,159.0,21.0,1853.0,232.0,584.0,0.3972602739726027,37.0,111.0,0.3333333333333333,195.0,473.0,0.41226215644820297,0.4289383561643836,66.0,93.0,0.7096774193548387,71.0,139.0,210.0,96.0,59.0,36.0,98.0,335.0,567.0,6.726551538046411,0.45365806823273375,0.19006849315068494,0.15924657534246575,4.750512682137075,8.99212088505127,6.900755531570426,8.439017808958445,1.6797085806799783,1.536319481921209,13.574635725849973,17.903453858607662,-0.9,1.7000000000000002,0.7,0.02014031300593632,-3.210793308148948,-0.7215326497571506,-3.95876956287102,-0.9999999999999999,2000.0,2004.0,5.0,0
Quincy Miller,1993.0,69.0,16.0,934.0,107.0,306.0,0.34967320261437906,33.0,113.0,0.2920353982300885,74.0,193.0,0.38341968911917096,0.4035947712418301,48.0,68.0,0.7058823529411765,41.0,128.0,169.0,37.0,30.0,37.0,54.0,82.0,295.0,8.371948608137044,0.43909264110502505,0.369281045751634,0.2222222222222222,4.7331905781584585,14.855567451820129,9.849357601713061,5.855567451820129,1.6177730192719486,2.9547109207708777,13.871627408993577,17.863062098501068,-0.8999999999999999,0.8999999999999999,-0.1,-0.003552462526766595,-4.242505353319057,0.3271948608137045,-3.9153104925053532,-0.5,2013.0,2015.0,3.0,0
Quincy Pondexter,1989.0,279.0,47.0,5042.0,528.0,1244.0,0.42443729903536975,202.0,553.0,0.36528028933092227,326.0,691.0,0.4717800289435601,0.5056270096463023,208.0,284.0,0.7323943661971831,184.0,383.0,567.0,230.0,103.0,46.0,154.0,416.0,1466.0,9.889428798095993,0.53544296400187,0.4445337620578778,0.2282958199356913,4.236017453391511,8.956961523205077,6.576616422054739,6.8745934153113835,1.1041848472828244,0.7099166997223324,10.017612058706863,13.915767552558506,5.1,4.1000000000000005,9.100000000000001,0.08695815152717175,-0.3626338754462514,-0.6272510908369695,-1.025446251487505,1.3,2011.0,2015.0,5.0,0
Quinn Buckner,1955.0,328.0,135.0,6247.0,905.0,2003.0,0.45182226660009983,4.0,27.0,0.14814814814814814,901.0,1976.0,0.4559716599190283,0.4528207688467299,283.0,436.0,0.6490825688073395,215.0,497.0,712.0,1051.0,469.0,16.0,561.0,822.0,2097.0,11.424299663838644,0.47771135937015907,0.01347978032950574,0.21767348976535197,3.9760044821514327,8.634976788858651,6.332575636305426,21.931086921722425,3.569985593084681,0.14517368336801664,20.75146470305747,17.869697454778294,-1.9,9.899999999999999,8.2,0.06301936929726268,-1.8771410276932927,1.313062269889547,-0.5390267328317592,2.3,1977.0,1986.0,10.0,0
Quinn Cook,1994.0,14.0,0.0,188.0,33.0,66.0,0.5,11.0,26.0,0.4230769230769231,22.0,40.0,0.55,0.5833333333333334,2.0,5.0,0.4,1.0,6.0,7.0,26.0,4.0,0.0,13.0,13.0,79.0,11.8,0.5791788856304985,0.3939393939393939,0.07575757575757576,0.6,3.6000000000000005,2.0,22.800000000000004,1.1,0.0,16.0,19.6,0.1,0.1,0.2,0.047,-1.6999999999999997,-4.2,-5.9,-0.2,2017.0,2017.0,1.0,0
Quintin Dailey,1961.0,528.0,140.0,12170.0,2936.0,6460.0,0.4544891640866873,21.0,133.0,0.15789473684210525,2915.0,6327.0,0.46072388177651336,0.45611455108359134,1577.0,2025.0,0.7787654320987655,421.0,886.0,1307.0,1188.0,500.0,51.0,1025.0,1231.0,7470.0,15.04735414954807,0.508094136852129,0.020588235294117647,0.31346749226006193,3.7768200493015613,8.189202958093674,5.949490550534102,15.81534921939195,1.9408545603944123,0.24976992604765824,12.315645028759244,27.852235004108465,5.5,7.3999999999999995,12.5,0.04991421528348397,-0.5587099424815118,-2.3050944946589973,-2.890682004930156,-2.7,1983.0,1992.0,10.0,0
